row_index,id,label,role
721,2_trans_2725.csv,1,proper_train
722,2_trans_2043.csv,1,proper_train
723,2_trans_597.csv,1,proper_train
724,2_trans_583.csv,3,proper_train
725,2_trans_2296.csv,1,calibration
726,2_trans_1947.csv,4,proper_train
727,2_trans_1953.csv,1,proper_train
728,2_trans_2282.csv,1,proper_train
729,2_trans_1006.csv,1,proper_train
730,2_trans_554.csv,1,proper_train
731,2_trans_2269.csv,1,proper_train
732,2_trans_1760.csv,4,calibration
733,2_trans_1774.csv,1,proper_train
734,2_trans_540.csv,1,proper_train
735,2_trans_226.csv,1,calibration
736,2_trans_1012.csv,1,proper_train
737,2_trans_2533.csv,1,proper_train
738,2_trans_1984.csv,1,proper_train
739,2_trans_568.csv,4,proper_train
740,2_trans_2255.csv,1,proper_train
741,2_trans_2241.csv,1,proper_train
742,2_trans_1748.csv,1,calibration
743,2_trans_2527.csv,1,proper_train
744,2_trans_1749.csv,1,calibration
745,2_trans_2240.csv,1,proper_train
746,2_trans_569.csv,1,proper_train
747,2_trans_1985.csv,3,calibration
748,2_trans_541.csv,4,proper_train
749,2_trans_1775.csv,1,proper_train
750,2_trans_1013.csv,1,calibration
751,2_trans_233.csv,4,calibration
752,2_trans_2268.csv,1,proper_train
753,2_trans_555.csv,1,proper_train
754,2_trans_2283.csv,1,proper_train
755,2_trans_1952.csv,1,proper_train
756,2_trans_1946.csv,1,proper_train
757,2_trans_2297.csv,1,proper_train
758,2_trans_582.csv,1,proper_train
759,2_trans_2724.csv,1,proper_train
760,2_trans_2042.csv,1,proper_train
761,2_trans_2056.csv,1,proper_train
762,2_trans_2730.csv,1,calibration
763,2_trans_1239.csv,1,proper_train
764,2_trans_2718.csv,1,calibration
765,2_trans_1211.csv,1,proper_train
766,2_trans_1577.csv,1,calibration
767,2_trans_743.csv,1,proper_train
768,2_trans_1563.csv,1,proper_train
769,2_trans_2081.csv,1,proper_train
770,2_trans_964.csv,1,proper_train
771,2_trans_2095.csv,1,calibration
772,2_trans_970.csv,1,calibration
773,2_trans_2903.csv,4,calibration
774,2_trans_958.csv,1,proper_train
775,2_trans_794.csv,1,calibration
776,2_trans_1359.csv,1,proper_train
777,2_trans_2888.csv,4,proper_train
778,2_trans_2122.csv,3,proper_train
779,2_trans_2644.csv,1,proper_train
780,2_trans_151.csv,1,proper_train
781,2_trans_1365.csv,1,calibration
782,2_trans_85.csv,1,calibration
783,2_trans_637.csv,1,calibration
784,2_trans_623.csv,1,calibration
785,2_trans_1417.csv,1,proper_train
786,2_trans_1371.csv,1,proper_train
787,2_trans_2678.csv,1,calibration
788,2_trans_810.csv,1,calibration
789,2_trans_2877.csv,4,proper_train
790,2_trans_46.csv,1,calibration
791,2_trans_52.csv,1,calibration
792,2_trans_838.csv,4,proper_train
793,2_trans_2863.csv,4,proper_train
794,2_trans_186.csv,1,proper_train
795,2_trans_409.csv,1,proper_train
796,2_trans_2334.csv,1,proper_train
797,2_trans_2452.csv,1,proper_train
798,2_trans_2446.csv,1,calibration
799,2_trans_2320.csv,1,proper_train
800,2_trans_1629.csv,3,calibration
801,2_trans_1601.csv,1,calibration
802,2_trans_1167.csv,1,calibration
803,2_trans_1173.csv,1,proper_train
804,2_trans_1615.csv,1,calibration
805,2_trans_421.csv,4,proper_train
806,2_trans_1198.csv,1,calibration
807,2_trans_2491.csv,1,proper_train
808,2_trans_2485.csv,1,proper_train
809,2_trans_390.csv,1,proper_train
810,2_trans_384.csv,3,proper_train
811,2_trans_1836.csv,1,calibration
812,2_trans_1188.csv,1,proper_train
813,2_trans_2495.csv,1,proper_train
814,2_trans_1822.csv,1,proper_train
815,2_trans_380.csv,3,proper_train
816,2_trans_2324.csv,1,proper_train
817,2_trans_419.csv,1,proper_train
818,2_trans_2456.csv,1,proper_train
819,2_trans_2330.csv,1,proper_train
820,2_trans_1639.csv,1,proper_train
821,2_trans_425.csv,4,calibration
822,2_trans_1611.csv,1,proper_train
823,2_trans_1177.csv,1,proper_train
824,2_trans_343.csv,1,proper_train
825,2_trans_1605.csv,1,proper_train
826,2_trans_431.csv,1,proper_train
827,2_trans_2683.csv,1,proper_train
828,2_trans_800.csv,1,proper_train
829,2_trans_814.csv,1,proper_train
830,2_trans_2697.csv,1,proper_train
831,2_trans_2867.csv,2,calibration
832,2_trans_56.csv,1,calibration
833,2_trans_42.csv,1,proper_train
834,2_trans_828.csv,1,calibration
835,2_trans_2873.csv,2,proper_train
836,2_trans_1349.csv,1,calibration
837,2_trans_2898.csv,2,proper_train
838,2_trans_2132.csv,1,calibration
839,2_trans_2654.csv,1,calibration
840,2_trans_169.csv,3,calibration
841,2_trans_1375.csv,4,proper_train
842,2_trans_1413.csv,1,calibration
843,2_trans_95.csv,1,proper_train
844,2_trans_627.csv,1,calibration
845,2_trans_633.csv,1,calibration
846,2_trans_1361.csv,1,proper_train
847,2_trans_2668.csv,1,proper_train
848,2_trans_1598.csv,1,proper_train
849,2_trans_960.csv,1,proper_train
850,2_trans_790.csv,1,proper_train
851,2_trans_2907.csv,2,proper_train
852,2_trans_2052.csv,1,calibration
853,2_trans_2046.csv,1,proper_train
854,2_trans_2720.csv,1,calibration
855,2_trans_1229.csv,1,calibration
856,2_trans_1201.csv,1,proper_train
857,2_trans_1567.csv,1,proper_train
858,2_trans_753.csv,1,calibration
859,2_trans_747.csv,1,calibration
860,2_trans_1573.csv,1,proper_train
861,2_trans_1942.csv,1,proper_train
862,2_trans_2287.csv,1,proper_train
863,2_trans_592.csv,1,proper_train
864,2_trans_1759.csv,1,proper_train
865,2_trans_1981.csv,1,calibration
866,2_trans_2250.csv,1,proper_train
867,2_trans_2536.csv,1,proper_train
868,2_trans_579.csv,1,proper_train
869,2_trans_2244.csv,1,proper_train
870,2_trans_551.csv,1,proper_train
871,2_trans_1765.csv,1,proper_train
872,2_trans_237.csv,1,proper_train
873,2_trans_223.csv,3,calibration
874,2_trans_1017.csv,3,proper_train
875,2_trans_545.csv,1,proper_train
876,2_trans_1016.csv,1,proper_train
877,2_trans_222.csv,1,calibration
878,2_trans_2279.csv,1,proper_train
879,2_trans_544.csv,1,proper_train
880,2_trans_1770.csv,1,proper_train
881,2_trans_1764.csv,1,proper_train
882,2_trans_236.csv,1,proper_train
883,2_trans_1002.csv,1,calibration
884,2_trans_2523.csv,1,calibration
885,2_trans_2245.csv,1,proper_train
886,2_trans_587.csv,1,proper_train
887,2_trans_2286.csv,1,calibration
888,2_trans_1957.csv,1,proper_train
889,2_trans_1943.csv,4,calibration
890,2_trans_2292.csv,3,proper_train
891,2_trans_1572.csv,4,proper_train
892,2_trans_746.csv,1,proper_train
893,2_trans_1214.csv,1,proper_train
894,2_trans_1200.csv,1,proper_train
895,2_trans_2709.csv,1,proper_train
896,2_trans_1566.csv,4,calibration
897,2_trans_2047.csv,1,proper_train
898,2_trans_1228.csv,1,proper_train
899,2_trans_2721.csv,1,proper_train
900,2_trans_2735.csv,1,proper_train
901,2_trans_2906.csv,4,proper_train
902,2_trans_949.csv,1,proper_train
903,2_trans_791.csv,1,calibration
904,2_trans_961.csv,1,proper_train
905,2_trans_975.csv,1,calibration
906,2_trans_2090.csv,1,proper_train
907,2_trans_1599.csv,1,proper_train
908,2_trans_80.csv,1,proper_train
909,2_trans_632.csv,1,proper_train
910,2_trans_2669.csv,1,calibration
911,2_trans_1360.csv,1,calibration
912,2_trans_1374.csv,1,calibration
913,2_trans_140.csv,1,proper_train
914,2_trans_1412.csv,1,calibration
915,2_trans_168.csv,1,proper_train
916,2_trans_2641.csv,1,proper_train
917,2_trans_1348.csv,1,proper_train
918,2_trans_2127.csv,1,proper_train
919,2_trans_2872.csv,2,proper_train
920,2_trans_183.csv,4,proper_train
921,2_trans_2866.csv,2,proper_train
922,2_trans_57.csv,1,proper_train
923,2_trans_815.csv,1,proper_train
924,2_trans_2682.csv,1,calibration
925,2_trans_801.csv,1,proper_train
926,2_trans_1162.csv,1,proper_train
927,2_trans_356.csv,1,calibration
928,2_trans_430.csv,1,proper_train
929,2_trans_1610.csv,1,calibration
930,2_trans_1176.csv,1,proper_train
931,2_trans_2457.csv,4,proper_train
932,2_trans_1638.csv,1,proper_train
933,2_trans_2331.csv,1,calibration
934,2_trans_2325.csv,1,proper_train
935,2_trans_2443.csv,1,calibration
936,2_trans_395.csv,1,calibration
937,2_trans_381.csv,1,proper_train
938,2_trans_2494.csv,1,proper_train
939,2_trans_1837.csv,1,proper_train
940,2_trans_2496.csv,1,calibration
941,2_trans_1835.csv,1,proper_train
942,2_trans_383.csv,1,calibration
943,2_trans_1809.csv,4,calibration
944,2_trans_2333.csv,1,calibration
945,2_trans_368.csv,1,proper_train
946,2_trans_2441.csv,1,proper_train
947,2_trans_1148.csv,1,calibration
948,2_trans_2327.csv,1,proper_train
949,2_trans_1606.csv,1,proper_train
950,2_trans_432.csv,1,proper_train
951,2_trans_354.csv,1,proper_train
952,2_trans_2469.csv,1,calibration
953,2_trans_1174.csv,1,proper_train
954,2_trans_340.csv,1,proper_train
955,2_trans_1612.csv,4,proper_train
956,2_trans_2694.csv,1,proper_train
957,2_trans_817.csv,1,proper_train
958,2_trans_2858.csv,2,proper_train
959,2_trans_1389.csv,1,calibration
960,2_trans_41.csv,1,calibration
961,2_trans_55.csv,1,calibration
962,2_trans_2864.csv,2,calibration
963,2_trans_181.csv,4,proper_train
964,2_trans_2657.csv,1,proper_train
965,2_trans_1438.csv,1,proper_train
966,2_trans_2131.csv,1,calibration
967,2_trans_618.csv,1,calibration
968,2_trans_2643.csv,1,proper_train
969,2_trans_630.csv,1,calibration
970,2_trans_1404.csv,4,calibration
971,2_trans_1410.csv,1,proper_train
972,2_trans_96.csv,1,proper_train
973,2_trans_624.csv,4,proper_train
974,2_trans_2119.csv,4,calibration
975,2_trans_142.csv,1,calibration
976,2_trans_2938.csv,4,proper_train
977,2_trans_2086.csv,1,calibration
978,2_trans_963.csv,1,proper_train
979,2_trans_2092.csv,4,proper_train
980,2_trans_2904.csv,2,calibration
981,2_trans_793.csv,1,proper_train
982,2_trans_2910.csv,2,proper_train
983,2_trans_2723.csv,1,calibration
984,2_trans_2045.csv,1,calibration
985,2_trans_778.csv,1,proper_train
986,2_trans_2051.csv,1,proper_train
987,2_trans_1558.csv,1,proper_train
988,2_trans_2737.csv,1,proper_train
989,2_trans_2079.csv,1,proper_train
990,2_trans_744.csv,3,proper_train
991,2_trans_1570.csv,1,proper_train
992,2_trans_988.csv,4,proper_train
993,2_trans_1202.csv,1,proper_train
994,2_trans_1955.csv,1,proper_train
995,2_trans_2284.csv,1,proper_train
996,2_trans_1941.csv,1,calibration
997,2_trans_585.csv,1,proper_train
998,2_trans_1969.csv,1,proper_train
999,2_trans_2247.csv,1,proper_train
1000,2_trans_1996.csv,1,proper_train
1001,2_trans_1028.csv,4,calibration
1002,2_trans_2521.csv,1,proper_train
1003,2_trans_2535.csv,1,calibration
1004,2_trans_208.csv,1,calibration
1005,2_trans_1982.csv,1,proper_train
1006,2_trans_2253.csv,1,proper_train
1007,2_trans_1772.csv,1,proper_train
1008,2_trans_546.csv,1,proper_train
1009,2_trans_220.csv,1,calibration
1010,2_trans_1000.csv,1,proper_train
1011,2_trans_2509.csv,4,calibration
1012,2_trans_234.csv,1,proper_train
1013,2_trans_552.csv,1,calibration
1014,2_trans_1766.csv,1,calibration
1015,2_trans_235.csv,1,proper_train
1016,2_trans_2508.csv,1,calibration
1017,2_trans_1001.csv,1,proper_train
1018,2_trans_553.csv,1,calibration
1019,2_trans_1015.csv,1,proper_train
1020,2_trans_2534.csv,1,calibration
1021,2_trans_2252.csv,1,proper_train
1022,2_trans_1983.csv,4,proper_train
1023,2_trans_2246.csv,3,proper_train
1024,2_trans_2520.csv,1,proper_train
1025,2_trans_1029.csv,1,calibration
1026,2_trans_1968.csv,1,proper_train
1027,2_trans_584.csv,1,proper_train
1028,2_trans_1798.csv,1,proper_train
1029,2_trans_1940.csv,1,proper_train
1030,2_trans_2291.csv,1,proper_train
1031,2_trans_2285.csv,1,proper_train
1032,2_trans_751.csv,1,proper_train
1033,2_trans_989.csv,1,proper_train
1034,2_trans_1203.csv,1,proper_train
1035,2_trans_1571.csv,1,proper_train
1036,2_trans_1559.csv,1,calibration
1037,2_trans_2050.csv,1,proper_train
1038,2_trans_2736.csv,1,calibration
1039,2_trans_2722.csv,1,calibration
1040,2_trans_779.csv,1,proper_train
1041,2_trans_2044.csv,4,proper_train
1042,2_trans_792.csv,1,calibration
1043,2_trans_976.csv,1,proper_train
1044,2_trans_2093.csv,1,proper_train
1045,2_trans_2939.csv,2,proper_train
1046,2_trans_962.csv,1,proper_train
1047,2_trans_2087.csv,4,proper_train
1048,2_trans_2118.csv,1,calibration
1049,2_trans_1411.csv,1,proper_train
1050,2_trans_1377.csv,1,proper_train
1051,2_trans_157.csv,1,calibration
1052,2_trans_1363.csv,1,proper_train
1053,2_trans_83.csv,1,proper_train
1054,2_trans_1405.csv,1,calibration
1055,2_trans_631.csv,1,proper_train
1056,2_trans_2124.csv,1,proper_train
1057,2_trans_619.csv,4,proper_train
1058,2_trans_2656.csv,1,proper_train
1059,2_trans_2130.csv,4,calibration
1060,2_trans_1439.csv,1,calibration
1061,2_trans_54.csv,1,calibration
1062,2_trans_2865.csv,4,calibration
1063,2_trans_194.csv,3,proper_train
1064,2_trans_40.csv,1,proper_train
1065,2_trans_802.csv,1,proper_train
1066,2_trans_68.csv,1,proper_train
1067,2_trans_1388.csv,1,proper_train
1068,2_trans_2859.csv,2,calibration
1069,2_trans_2695.csv,1,calibration
1070,2_trans_816.csv,2,proper_train
1071,2_trans_341.csv,1,calibration
1072,2_trans_1175.csv,1,calibration
1073,2_trans_433.csv,1,proper_train
1074,2_trans_1607.csv,1,calibration
1075,2_trans_1161.csv,1,proper_train
1076,2_trans_355.csv,1,proper_train
1077,2_trans_1149.csv,1,calibration
1078,2_trans_2440.csv,1,proper_train
1079,2_trans_2326.csv,1,proper_train
1080,2_trans_369.csv,1,proper_train
1081,2_trans_1808.csv,1,proper_train
1082,2_trans_2497.csv,1,proper_train
1083,2_trans_1187.csv,1,proper_train
1084,2_trans_1839.csv,4,proper_train
1085,2_trans_1193.csv,4,proper_train
1086,2_trans_1805.csv,1,proper_train
1087,2_trans_1144.csv,1,calibration
1088,2_trans_416.csv,1,proper_train
1089,2_trans_1622.csv,1,proper_train
1090,2_trans_402.csv,4,proper_train
1091,2_trans_364.csv,1,proper_train
1092,2_trans_2459.csv,1,calibration
1093,2_trans_1150.csv,1,calibration
1094,2_trans_2471.csv,1,calibration
1095,2_trans_2317.csv,1,proper_train
1096,2_trans_2303.csv,1,proper_train
1097,2_trans_358.csv,1,proper_train
1098,2_trans_2465.csv,3,proper_train
1099,2_trans_65.csv,1,proper_train
1100,2_trans_1385.csv,1,calibration
1101,2_trans_2854.csv,2,proper_train
1102,2_trans_2840.csv,2,proper_train
1103,2_trans_827.csv,1,proper_train
1104,2_trans_1420.csv,1,proper_train
1105,2_trans_614.csv,1,proper_train
1106,2_trans_2129.csv,3,proper_train
1107,2_trans_2897.csv,2,proper_train
1108,2_trans_1346.csv,1,proper_train
1109,2_trans_1352.csv,1,proper_train
1110,2_trans_166.csv,1,proper_train
1111,2_trans_2883.csv,4,proper_train
1112,2_trans_600.csv,1,proper_train
1113,2_trans_1434.csv,1,proper_train
1114,2_trans_2673.csv,3,proper_train
1115,2_trans_2667.csv,1,calibration
1116,2_trans_1408.csv,1,proper_train
1117,2_trans_1597.csv,1,calibration
1118,2_trans_2920.csv,4,calibration
1119,2_trans_1583.csv,1,proper_train
1120,2_trans_947.csv,1,proper_train
1121,2_trans_2908.csv,2,proper_train
1122,2_trans_953.csv,1,proper_train
1123,2_trans_760.csv,1,proper_train
1124,2_trans_1232.csv,1,proper_train
1125,2_trans_774.csv,1,proper_train
1126,2_trans_1540.csv,4,proper_train
1127,2_trans_984.csv,3,proper_train
1128,2_trans_2707.csv,3,proper_train
1129,2_trans_2713.csv,1,calibration
1130,2_trans_2075.csv,1,proper_train
1131,2_trans_748.csv,1,proper_train
1132,2_trans_1795.csv,3,calibration
1133,2_trans_2288.csv,1,proper_train
1134,2_trans_1781.csv,4,calibration
1135,2_trans_1971.csv,1,proper_train
1136,2_trans_1965.csv,1,proper_train
1137,2_trans_589.csv,1,proper_train
1138,2_trans_1030.csv,1,calibration
1139,2_trans_2539.csv,1,calibration
1140,2_trans_1756.csv,1,calibration
1141,2_trans_1742.csv,1,proper_train
1142,2_trans_210.csv,1,proper_train
1143,2_trans_2505.csv,1,proper_train
1144,2_trans_238.csv,1,proper_train
1145,2_trans_2263.csv,1,proper_train
1146,2_trans_2277.csv,1,calibration
1147,2_trans_1018.csv,4,proper_train
1148,2_trans_1019.csv,1,proper_train
1149,2_trans_239.csv,1,proper_train
1150,2_trans_2504.csv,1,proper_train
1151,2_trans_2262.csv,1,proper_train
1152,2_trans_577.csv,1,proper_train
1153,2_trans_2538.csv,1,proper_train
1154,2_trans_1031.csv,1,proper_train
1155,2_trans_1970.csv,1,proper_train
1156,2_trans_1780.csv,1,proper_train
1157,2_trans_1958.csv,1,proper_train
1158,2_trans_2289.csv,1,proper_train
1159,2_trans_1794.csv,1,proper_train
1160,2_trans_2712.csv,1,proper_train
1161,2_trans_1569.csv,1,proper_train
1162,2_trans_2706.csv,1,proper_train
1163,2_trans_1227.csv,1,calibration
1164,2_trans_1541.csv,3,calibration
1165,2_trans_775.csv,1,proper_train
1166,2_trans_2048.csv,1,proper_train
1167,2_trans_761.csv,1,calibration
1168,2_trans_1233.csv,1,calibration
1169,2_trans_952.csv,1,calibration
1170,2_trans_946.csv,1,calibration
1171,2_trans_1596.csv,1,proper_train
1172,2_trans_2666.csv,1,calibration
1173,2_trans_2100.csv,1,calibration
1174,2_trans_1409.csv,1,calibration
1175,2_trans_2114.csv,4,proper_train
1176,2_trans_2882.csv,2,proper_train
1177,2_trans_601.csv,1,proper_train
1178,2_trans_2128.csv,1,proper_train
1179,2_trans_615.csv,1,proper_train
1180,2_trans_1421.csv,1,proper_train
1181,2_trans_1347.csv,1,proper_train
1182,2_trans_173.csv,1,proper_train
1183,2_trans_198.csv,1,proper_train
1184,2_trans_826.csv,1,proper_train
1185,2_trans_832.csv,1,proper_train
1186,2_trans_58.csv,1,calibration
1187,2_trans_2869.csv,2,proper_train
1188,2_trans_1390.csv,1,calibration
1189,2_trans_2699.csv,1,proper_train
1190,2_trans_2841.csv,4,proper_train
1191,2_trans_64.csv,1,proper_train
1192,2_trans_2855.csv,2,calibration
1193,2_trans_1384.csv,1,calibration
1194,2_trans_2302.csv,1,proper_train
1195,2_trans_1179.csv,1,proper_train
1196,2_trans_2470.csv,1,proper_train
1197,2_trans_2316.csv,3,proper_train
1198,2_trans_403.csv,3,proper_train
1199,2_trans_1151.csv,1,proper_train
1200,2_trans_2458.csv,1,calibration
1201,2_trans_365.csv,1,calibration
1202,2_trans_1804.csv,1,proper_train
1203,2_trans_1190.csv,1,proper_train
1204,2_trans_2499.csv,1,proper_train
1205,2_trans_1184.csv,1,proper_train
1206,2_trans_398.csv,1,proper_train
1207,2_trans_1812.csv,1,proper_train
1208,2_trans_1806.csv,1,proper_train
1209,2_trans_367.csv,1,proper_train
1210,2_trans_1153.csv,1,proper_train
1211,2_trans_1635.csv,1,calibration
1212,2_trans_401.csv,1,calibration
1213,2_trans_1621.csv,1,proper_train
1214,2_trans_1147.csv,1,proper_train
1215,2_trans_373.csv,1,calibration
1216,2_trans_2466.csv,3,proper_train
1217,2_trans_2300.csv,1,calibration
1218,2_trans_1609.csv,4,calibration
1219,2_trans_2314.csv,1,proper_train
1220,2_trans_429.csv,1,proper_train
1221,2_trans_2472.csv,1,proper_train
1222,2_trans_72.csv,1,proper_train
1223,2_trans_818.csv,4,proper_train
1224,2_trans_2843.csv,4,proper_train
1225,2_trans_1392.csv,1,proper_train
1226,2_trans_2857.csv,4,proper_train
1227,2_trans_824.csv,1,calibration
1228,2_trans_1437.csv,1,calibration
1229,2_trans_1351.csv,1,proper_train
1230,2_trans_2658.csv,1,proper_train
1231,2_trans_165.csv,1,proper_train
1232,2_trans_2880.csv,4,proper_train
1233,2_trans_171.csv,1,proper_train
1234,2_trans_2894.csv,4,proper_train
1235,2_trans_1345.csv,1,calibration
1236,2_trans_2664.csv,1,proper_train
1237,2_trans_1379.csv,1,proper_train
1238,2_trans_2670.csv,4,proper_train
1239,2_trans_99.csv,1,calibration
1240,2_trans_2089.csv,1,calibration
1241,2_trans_2937.csv,2,proper_train
1242,2_trans_2923.csv,2,proper_train
1243,2_trans_978.csv,1,proper_train
1244,2_trans_950.csv,1,calibration
1245,2_trans_944.csv,1,calibration
1246,2_trans_1543.csv,1,calibration
1247,2_trans_2738.csv,1,calibration
1248,2_trans_1557.csv,1,proper_train
1249,2_trans_763.csv,1,calibration
1250,2_trans_993.csv,1,calibration
1251,2_trans_2076.csv,1,calibration
1252,2_trans_2710.csv,1,proper_train
1253,2_trans_1219.csv,3,calibration
1254,2_trans_2704.csv,1,proper_train
1255,2_trans_1782.csv,1,proper_train
1256,2_trans_1796.csv,1,calibration
1257,2_trans_1966.csv,3,calibration
1258,2_trans_1972.csv,1,proper_train
1259,2_trans_213.csv,3,proper_train
1260,2_trans_1741.csv,1,proper_train
1261,2_trans_1999.csv,1,calibration
1262,2_trans_575.csv,1,proper_train
1263,2_trans_2248.csv,1,proper_train
1264,2_trans_561.csv,1,proper_train
1265,2_trans_1755.csv,1,proper_train
1266,2_trans_207.csv,1,proper_train
1267,2_trans_549.csv,1,proper_train
1268,2_trans_2274.csv,4,calibration
1269,2_trans_1769.csv,1,proper_train
1270,2_trans_2260.csv,1,proper_train
1271,2_trans_2261.csv,1,proper_train
1272,2_trans_2507.csv,1,calibration
1273,2_trans_2275.csv,1,calibration
1274,2_trans_548.csv,1,proper_train
1275,2_trans_206.csv,1,proper_train
1276,2_trans_1032.csv,1,proper_train
1277,2_trans_1026.csv,1,proper_train
1278,2_trans_212.csv,1,calibration
1279,2_trans_2249.csv,1,calibration
1280,2_trans_574.csv,1,proper_train
1281,2_trans_1998.csv,1,proper_train
1282,2_trans_1973.csv,1,proper_train
1283,2_trans_1967.csv,1,proper_train
1284,2_trans_2705.csv,4,calibration
1285,2_trans_2063.csv,1,proper_train
1286,2_trans_992.csv,1,calibration
1287,2_trans_1218.csv,1,proper_train
1288,2_trans_2711.csv,1,proper_train
1289,2_trans_1230.csv,3,proper_train
1290,2_trans_2739.csv,1,proper_train
1291,2_trans_762.csv,1,proper_train
1292,2_trans_1556.csv,1,calibration
1293,2_trans_1542.csv,1,proper_train
1294,2_trans_776.csv,1,proper_train
1295,2_trans_1224.csv,1,calibration
1296,2_trans_951.csv,1,calibration
1297,2_trans_789.csv,1,proper_train
1298,2_trans_1595.csv,1,calibration
1299,2_trans_979.csv,1,proper_train
1300,2_trans_2088.csv,1,calibration
1301,2_trans_1581.csv,1,proper_train
1302,2_trans_2936.csv,4,proper_train
1303,2_trans_98.csv,3,proper_train
1304,2_trans_2103.csv,3,proper_train
1305,2_trans_2665.csv,1,calibration
1306,2_trans_1344.csv,1,proper_train
1307,2_trans_2895.csv,2,proper_train
1308,2_trans_616.csv,4,calibration
1309,2_trans_1422.csv,1,proper_train
1310,2_trans_1436.csv,1,calibration
1311,2_trans_602.csv,1,calibration
1312,2_trans_2881.csv,2,calibration
1313,2_trans_164.csv,1,calibration
1314,2_trans_1350.csv,3,calibration
1315,2_trans_831.csv,4,proper_train
1316,2_trans_2856.csv,2,proper_train
1317,2_trans_1387.csv,1,calibration
1318,2_trans_67.csv,1,proper_train
1319,2_trans_1393.csv,1,proper_train
1320,2_trans_2842.csv,2,calibration
1321,2_trans_2473.csv,1,proper_train
1322,2_trans_2467.csv,1,calibration
1323,2_trans_1608.csv,1,calibration
1324,2_trans_2301.csv,3,calibration
1325,2_trans_1620.csv,1,proper_train
1326,2_trans_2329.csv,1,proper_train
1327,2_trans_372.csv,1,proper_train
1328,2_trans_1146.csv,1,calibration
1329,2_trans_1152.csv,1,calibration
1330,2_trans_366.csv,1,proper_train
1331,2_trans_400.csv,1,proper_train
1332,2_trans_399.csv,1,proper_train
1333,2_trans_1813.csv,1,calibration
1334,2_trans_1185.csv,4,calibration
1335,2_trans_2498.csv,1,proper_train
1336,2_trans_1817.csv,3,proper_train
1337,2_trans_389.csv,1,proper_train
1338,2_trans_2305.csv,3,calibration
1339,2_trans_438.csv,1,proper_train
1340,2_trans_2477.csv,1,proper_train
1341,2_trans_2311.csv,1,proper_train
1342,2_trans_1630.csv,1,calibration
1343,2_trans_2339.csv,1,proper_train
1344,2_trans_362.csv,4,proper_train
1345,2_trans_1156.csv,1,proper_train
1346,2_trans_1142.csv,1,calibration
1347,2_trans_376.csv,1,proper_train
1348,2_trans_410.csv,1,proper_train
1349,2_trans_1624.csv,1,proper_train
1350,2_trans_835.csv,1,calibration
1351,2_trans_2846.csv,4,calibration
1352,2_trans_77.csv,1,proper_train
1353,2_trans_809.csv,4,proper_train
1354,2_trans_1383.csv,3,calibration
1355,2_trans_2852.csv,2,calibration
1356,2_trans_2661.csv,1,proper_train
1357,2_trans_2107.csv,3,calibration
1358,2_trans_2113.csv,1,proper_train
1359,2_trans_2675.csv,1,proper_train
1360,2_trans_148.csv,1,calibration
1361,2_trans_1354.csv,1,proper_train
1362,2_trans_2885.csv,4,proper_train
1363,2_trans_606.csv,1,proper_train
1364,2_trans_1432.csv,1,proper_train
1365,2_trans_1426.csv,1,proper_train
1366,2_trans_612.csv,1,calibration
1367,2_trans_2649.csv,1,proper_train
1368,2_trans_955.csv,1,proper_train
1369,2_trans_799.csv,1,proper_train
1370,2_trans_2932.csv,4,proper_train
1371,2_trans_1585.csv,1,proper_train
1372,2_trans_1591.csv,1,proper_train
1373,2_trans_2926.csv,2,proper_train
1374,2_trans_2715.csv,1,calibration
1375,2_trans_2073.csv,1,proper_train
1376,2_trans_996.csv,1,proper_train
1377,2_trans_1208.csv,4,proper_train
1378,2_trans_2701.csv,1,proper_train
1379,2_trans_1220.csv,1,calibration
1380,2_trans_2729.csv,3,proper_train
1381,2_trans_1552.csv,1,proper_train
1382,2_trans_766.csv,1,proper_train
1383,2_trans_1963.csv,1,calibration
1384,2_trans_1787.csv,1,calibration
1385,2_trans_1793.csv,1,proper_train
1386,2_trans_2271.csv,1,proper_train
1387,2_trans_1778.csv,1,calibration
1388,2_trans_2517.csv,1,calibration
1389,2_trans_2503.csv,4,calibration
1390,2_trans_2265.csv,1,proper_train
1391,2_trans_1744.csv,1,calibration
1392,2_trans_570.csv,1,calibration
1393,2_trans_1022.csv,1,proper_train
1394,2_trans_564.csv,1,proper_train
1395,2_trans_2259.csv,1,proper_train
1396,2_trans_1750.csv,1,proper_train
1397,2_trans_1988.csv,1,calibration
1398,2_trans_1989.csv,1,calibration
1399,2_trans_1751.csv,1,proper_train
1400,2_trans_2258.csv,1,proper_train
1401,2_trans_571.csv,1,calibration
1402,2_trans_1745.csv,1,proper_train
1403,2_trans_1023.csv,1,calibration
1404,2_trans_2502.csv,1,proper_train
1405,2_trans_2264.csv,1,calibration
1406,2_trans_559.csv,1,proper_train
1407,2_trans_1779.csv,1,proper_train
1408,2_trans_2270.csv,1,proper_train
1409,2_trans_2516.csv,1,calibration
1410,2_trans_1792.csv,1,calibration
1411,2_trans_1786.csv,1,proper_train
1412,2_trans_1976.csv,1,calibration
1413,2_trans_1962.csv,1,proper_train
1414,2_trans_767.csv,1,calibration
1415,2_trans_1553.csv,1,calibration
1416,2_trans_1221.csv,4,proper_train
1417,2_trans_1547.csv,1,calibration
1418,2_trans_983.csv,1,proper_train
1419,2_trans_2700.csv,1,proper_train
1420,2_trans_1209.csv,1,proper_train
